# energy,bc_sum,bcd_x_sum,bcd_y_sum
-2.121600,0.013554,0.147977,-0.050875
-2.115500,0.014792,0.166624,-0.056037
-2.109400,0.016385,0.184813,-0.069243
-2.103300,0.018236,0.192977,-0.092099
-2.097200,0.021105,0.205062,-0.121851
-2.091100,0.025227,0.208849,-0.167028
-2.085000,0.031923,0.218528,-0.229829
-2.078900,0.043162,0.249540,-0.321337
-2.072800,0.067382,0.351169,-0.424587
-2.066700,0.134452,0.275991,-0.289048
-2.060600,0.169582,0.179469,-0.220951
-2.054500,0.190013,0.127206,-0.184611
-2.048400,0.202640,0.073826,-0.161017
-2.042300,0.209510,0.023589,-0.145669
-2.036200,0.212184,-0.026073,-0.131259
-2.030100,0.185898,-0.072625,-0.116523
-2.024000,0.131654,0.034499,-0.073501
-2.017900,0.089376,0.058144,-0.090502
-2.011800,0.054665,0.070564,-0.103834
-2.005700,0.024600,0.091378,-0.113026
-1.999600,-0.002419,0.113836,-0.114976
-1.993500,-0.026449,0.132100,-0.118829
-1.987400,-0.048373,0.145422,-0.119839
-1.981300,-0.069093,0.146812,-0.118761
-1.975200,-0.088368,0.133340,-0.114916
-1.969100,-0.107433,0.122677,-0.107373
-1.963000,-0.125164,0.087374,-0.114423
-1.956900,-0.143761,0.059304,-0.121135
-1.950800,-0.161618,0.024398,-0.127207
-1.944700,-0.178745,-0.001299,-0.131762
-1.938600,-0.196516,0.014107,-0.122703
-1.932500,-0.196797,0.020639,-0.120405
-1.926400,-0.191942,0.000901,-0.124566
-1.920300,-0.186270,-0.016279,-0.129369
-1.914200,-0.180403,-0.021004,-0.130716
-1.908100,-0.173711,-0.026967,-0.133899
-1.902000,-0.167601,-0.031355,-0.132819
-1.895900,-0.160517,-0.028858,-0.131679
-1.889800,-0.153445,-0.027111,-0.130193
-1.883700,-0.146319,-0.029691,-0.130379
-1.877600,-0.138906,-0.030012,-0.130199
-1.871500,-0.131627,-0.031082,-0.128897
-1.865400,-0.124135,-0.033868,-0.127598
-1.859300,-0.116838,-0.041090,-0.126739
-1.853200,-0.109459,-0.045693,-0.125729
-1.847100,-0.109459,-0.045693,-0.125729
-1.841000,-0.095242,-0.059599,-0.122262
-1.834900,-0.095242,-0.059599,-0.122262
-1.828800,-0.088194,-0.064983,-0.119907
-1.822700,-0.074485,-0.060224,-0.107337
-1.816600,-0.074485,-0.060224,-0.107337
-1.810500,-0.061163,-0.058037,-0.094893
-1.804400,-0.054746,-0.055041,-0.085999
-1.798300,-0.054746,-0.055041,-0.085999
-1.792200,-0.042144,-0.057981,-0.076403
-1.786100,-0.042144,-0.057981,-0.076403
-1.780000,-0.028787,-0.052901,-0.062559
-1.773900,-0.021532,-0.041634,-0.055571
-1.767800,-0.021532,-0.041634,-0.055571
-1.761700,-0.005339,-0.021046,-0.045565
-1.755600,0.005037,-0.005048,-0.040063
-1.749500,0.017996,0.020546,-0.033886
-1.743400,0.039042,0.044837,-0.022033
-1.737300,0.039042,0.044837,-0.022033
-1.731200,0.068495,0.063442,-0.004340
-1.725100,0.081154,0.075180,0.006758
-1.719000,0.093164,0.073098,0.014287
-1.712900,0.105467,0.081834,0.019390
-1.706800,0.117956,0.086776,0.026376
-1.700700,0.130722,0.087759,0.031049
-1.694600,0.144380,0.094032,0.037159
-1.688500,0.158132,0.093547,0.040198
-1.682400,0.172676,0.100340,0.043879
-1.676300,0.188098,0.098509,0.046835
-1.670200,0.204130,0.098935,0.047682
-1.664100,0.221135,0.099000,0.051229
-1.658000,0.238884,0.099861,0.052877
-1.651900,0.257606,0.102770,0.055422
-1.645800,0.277275,0.100577,0.056855
-1.639700,0.297504,0.096266,0.057773
-1.633600,0.297504,0.096266,0.057773
-1.627500,0.341922,0.097546,0.059473
-1.621400,0.341922,0.097546,0.059473
-1.615300,0.365599,0.097942,0.060757
-1.609200,0.416086,0.095507,0.062092
-1.603100,0.416086,0.095507,0.062092
-1.597000,0.470808,0.089424,0.062067
-1.590900,0.499663,0.089208,0.063613
-1.584800,0.499663,0.089208,0.063613
-1.578700,0.561596,0.083735,0.065555
-1.572600,0.561596,0.083735,0.065555
-1.566500,0.627715,0.080792,0.064766
-1.560400,0.662946,0.075930,0.067139
-1.554300,0.698922,0.073167,0.065909
-1.548200,0.709844,0.055443,0.096577
-1.542100,0.719496,0.047370,0.122611
-1.536000,0.728509,0.040264,0.155993
-1.529900,0.737499,0.031331,0.185025
-1.523800,0.737499,0.031331,0.185025
-1.517700,0.754948,0.014281,0.227867
-1.511600,0.763769,-0.003074,0.243868
-1.505500,0.772389,-0.012027,0.261809
-1.499400,0.780748,-0.015355,0.281449
-1.493300,0.789242,-0.031226,0.296114
-1.487200,0.798168,-0.036337,0.310014
-1.481100,0.806167,-0.050090,0.324007
-1.475000,0.814840,-0.056885,0.335978
-1.468900,0.822612,-0.064452,0.345044
-1.462800,0.830824,-0.067775,0.360049
-1.456700,0.838966,-0.075210,0.367227
-1.450600,0.846807,-0.079044,0.378657
-1.444500,0.854795,-0.082170,0.391707
-1.438400,0.862222,-0.092981,0.401053
-1.432300,0.869936,-0.098240,0.409767
-1.426200,0.877084,-0.101540,0.418937
-1.420100,0.884028,-0.107515,0.427568
-1.414000,0.890712,-0.117528,0.438063
-1.407900,0.890712,-0.117528,0.438063
-1.401800,0.898548,-0.118129,0.446711
-1.395700,0.911230,-0.130598,0.467476
-1.389600,0.911230,-0.130598,0.467476
-1.383500,0.923652,-0.132129,0.486849
-1.377400,0.923652,-0.132129,0.486849
-1.371300,0.928939,-0.147298,0.488871
-1.365200,0.939614,-0.145806,0.506386
-1.359100,0.939614,-0.145806,0.506386
-1.353000,0.949640,-0.154318,0.519946
-1.346900,0.953803,-0.151829,0.534891
-1.340800,0.953803,-0.151829,0.534891
-1.334700,0.962664,-0.155395,0.550727
-1.328600,0.962664,-0.155395,0.550727
-1.322500,0.969128,-0.155602,0.562654
-1.316400,0.972216,-0.153998,0.569223
-1.310300,0.972216,-0.153998,0.569223
-1.304200,0.977912,-0.152670,0.586577
-1.298100,0.981064,-0.151762,0.594247
-1.292000,0.982674,-0.152634,0.598192
-1.285900,0.982674,-0.152634,0.598192
-1.279800,0.986219,-0.141549,0.617378
-1.273700,0.987311,-0.142016,0.617049
-1.267600,0.987781,-0.132176,0.631069
-1.261500,0.988680,-0.131761,0.632318
-1.255400,0.989738,-0.120275,0.643325
-1.249300,0.989309,-0.127243,0.643971
-1.243200,0.990147,-0.112155,0.660445
-1.237100,0.989758,-0.114504,0.656684
-1.231000,0.990072,-0.112685,0.666176
-1.224900,0.988061,-0.093357,0.672646
-1.218800,0.986788,-0.083157,0.673686
-1.212700,0.986748,-0.079195,0.678593
-1.206600,0.984728,-0.066731,0.679723
-1.200500,0.982863,-0.051094,0.688873
-1.194400,0.979625,-0.042901,0.689733
-1.188300,0.978968,-0.027762,0.693026
-1.182200,0.975237,-0.009816,0.694067
-1.176100,0.972603,0.005257,0.694025
-1.170000,0.969761,0.024633,0.696768
-1.163900,0.964973,0.055229,0.697734
-1.157800,0.960179,0.084946,0.692044
-1.151700,0.955817,0.092666,0.692513
-1.145600,0.950688,0.141146,0.693631
-1.139500,0.944173,0.171001,0.684705
-1.133400,0.936588,0.199736,0.678388
-1.127300,0.929732,0.235018,0.664765
-1.121200,0.921595,0.274038,0.661503
-1.115100,0.911689,0.312620,0.645637
-1.109000,0.900729,0.350034,0.633929
-1.102900,0.888917,0.377061,0.612323
-1.096800,0.876649,0.417066,0.589293
-1.090700,0.861571,0.448089,0.566748
-1.084600,0.861571,0.448089,0.566748
-1.078500,0.826760,0.498595,0.499603
-1.072400,0.807263,0.514887,0.473660
-1.066300,0.807263,0.514887,0.473660
-1.060200,0.760247,0.539997,0.383245
-1.054100,0.731390,0.544034,0.346970
-1.048000,0.693680,0.554268,0.299420
-1.041900,0.663710,0.550106,0.253013
-1.035800,0.663710,0.550106,0.253013
-1.029700,0.608211,0.501355,0.145625
-1.023600,0.575581,0.469780,0.095677
-1.017500,0.575581,0.469780,0.095677
-1.011400,0.511326,0.380581,-0.009347
-1.005300,0.474601,0.341121,-0.066483
-0.999200,0.440071,0.287646,-0.118258
-0.993100,0.405155,0.227145,-0.164813
-0.987000,0.367576,0.176386,-0.208621
-0.980900,0.334154,0.114445,-0.249047
-0.974800,0.304035,0.055923,-0.296012
-0.968700,0.271810,-0.004752,-0.332478
-0.962600,0.241518,-0.041225,-0.350806
-0.956500,0.210174,-0.090335,-0.380039
-0.950400,0.180582,-0.130678,-0.402447
-0.944300,0.148845,-0.163511,-0.410426
-0.938200,0.119736,-0.197711,-0.424895
-0.932100,0.093330,-0.214437,-0.426225
-0.926000,0.064339,-0.239484,-0.434600
-0.919900,0.037937,-0.249375,-0.437205
-0.913800,0.012296,-0.261433,-0.432629
-0.907700,-0.010629,-0.260105,-0.427930
-0.901600,-0.035235,-0.260500,-0.420218
-0.895500,-0.060792,-0.258534,-0.412935
-0.889400,-0.081931,-0.264228,-0.400506
-0.883300,-0.104591,-0.256581,-0.382742
-0.877200,-0.126782,-0.244809,-0.375023
-0.871100,-0.146517,-0.239546,-0.355040
-0.865000,-0.167083,-0.238845,-0.347338
-0.858900,-0.188068,-0.220317,-0.328216
-0.852800,-0.208686,-0.219842,-0.317840
-0.846700,-0.226066,-0.211852,-0.303632
-0.840600,-0.247482,-0.193973,-0.286011
-0.834500,-0.265381,-0.191641,-0.278968
-0.828400,-0.282509,-0.182546,-0.260559
-0.822300,-0.302264,-0.172418,-0.252545
-0.816200,-0.321200,-0.165201,-0.244209
-0.810100,-0.339195,-0.157455,-0.235812
-0.804000,-0.356649,-0.145792,-0.233337
-0.797900,-0.376199,-0.141805,-0.218360
-0.791800,-0.394245,-0.135662,-0.211196
-0.785700,-0.413164,-0.127299,-0.199118
-0.779600,-0.431573,-0.122922,-0.193784
-0.773500,-0.450832,-0.118481,-0.185329
-0.767400,-0.468843,-0.118153,-0.183443
-0.761300,-0.488711,-0.110711,-0.177418
-0.755200,-0.508937,-0.109087,-0.169149
-0.749100,-0.527895,-0.111334,-0.166393
-0.743000,-0.546892,-0.105523,-0.159173
-0.736900,-0.568459,-0.102310,-0.155075
-0.730800,-0.588398,-0.101090,-0.152995
-0.724700,-0.607356,-0.104657,-0.141916
-0.718600,-0.629817,-0.103029,-0.136682
-0.712500,-0.650972,-0.103184,-0.130315
