# energy,bc_sum,bcd_x_sum,bcd_y_sum
-1.609200,0.415804,0.069086,0.059160
-1.603100,0.415804,0.069086,0.059160
-1.597000,0.470513,0.065661,0.060389
-1.590900,0.499487,0.063325,0.060416
-1.584800,0.499487,0.063325,0.060416
-1.578700,0.561144,0.058208,0.061811
-1.572600,0.561144,0.058208,0.061811
-1.566500,0.627573,0.051199,0.062000
-1.560400,0.662610,0.048026,0.062478
-1.554300,0.698813,0.047015,0.064300
-1.548200,0.709785,0.023136,0.096045
-1.542100,0.719196,0.010038,0.124224
-1.536000,0.728169,-0.008839,0.150595
-1.529900,0.736889,-0.026859,0.175148
-1.523800,0.736889,-0.026859,0.175148
-1.517700,0.754893,-0.051360,0.219398
-1.511600,0.763441,-0.060645,0.238655
-1.505500,0.772066,-0.074038,0.255628
-1.499400,0.780583,-0.087211,0.270530
-1.493300,0.789071,-0.091607,0.287602
-1.487200,0.797642,-0.100785,0.301036
-1.481100,0.806336,-0.106714,0.313948
-1.475000,0.814594,-0.119110,0.324649
-1.468900,0.822761,-0.124198,0.336965
-1.462800,0.830968,-0.134443,0.348143
-1.456700,0.838783,-0.142732,0.358254
-1.450600,0.846815,-0.151083,0.368425
-1.444500,0.854808,-0.155166,0.378725
-1.438400,0.862272,-0.161379,0.388466
-1.432300,0.870108,-0.166719,0.398013
-1.426200,0.877316,-0.169826,0.408608
-1.420100,0.884690,-0.178137,0.417979
-1.414000,0.891625,-0.187390,0.425957
-1.407900,0.891625,-0.187390,0.425957
-1.401800,0.898599,-0.191578,0.434608
-1.395700,0.911654,-0.198448,0.453127
-1.389600,0.911654,-0.198448,0.453127
-1.383500,0.923740,-0.208770,0.468301
-1.377400,0.923740,-0.208770,0.468301
-1.371300,0.929252,-0.209850,0.478230
-1.365200,0.940841,-0.217665,0.495924
-1.359100,0.940841,-0.217665,0.495924
-1.353000,0.950228,-0.222016,0.511530
-1.346900,0.954183,-0.222998,0.519338
-1.340800,0.954183,-0.222998,0.519338
-1.334700,0.964074,-0.230382,0.533983
-1.328600,0.964074,-0.230382,0.533983
-1.322500,0.970386,-0.222338,0.552698
-1.316400,0.973198,-0.223645,0.558401
-1.310300,0.973198,-0.223645,0.558401
-1.304200,0.978593,-0.222271,0.572446
-1.298100,0.981500,-0.222499,0.578629
-1.292000,0.983381,-0.218024,0.586542
-1.285900,0.983381,-0.218024,0.586542
-1.279800,0.986019,-0.208617,0.602107
-1.273700,0.988049,-0.211747,0.606224
-1.267600,0.989482,-0.202628,0.615025
-1.261500,0.990072,-0.201817,0.619862
-1.255400,0.990520,-0.194414,0.625629
-1.249300,0.990517,-0.194137,0.629195
-1.243200,0.990768,-0.181709,0.638217
-1.237100,0.991045,-0.177417,0.640807
-1.231000,0.990497,-0.175102,0.646303
-1.224900,0.989173,-0.164353,0.649881
-1.218800,0.988052,-0.158304,0.654247
-1.212700,0.987224,-0.147046,0.658036
-1.206600,0.986030,-0.128738,0.664701
-1.200500,0.984234,-0.116311,0.666042
-1.194400,0.981921,-0.098847,0.668036
-1.188300,0.979538,-0.086377,0.669719
-1.182200,0.977149,-0.075030,0.670672
-1.176100,0.974183,-0.054934,0.672140
-1.170000,0.970822,-0.034951,0.669515
-1.163900,0.966927,-0.012936,0.668292
-1.157800,0.962663,0.017196,0.667458
-1.151700,0.958094,0.042896,0.663140
-1.145600,0.951396,0.074368,0.657626
-1.139500,0.944846,0.109853,0.651098
-1.133400,0.938634,0.143624,0.644118
-1.127300,0.931204,0.180464,0.633193
-1.121200,0.922610,0.219346,0.622272
-1.115100,0.912616,0.258961,0.608310
-1.109000,0.901771,0.296169,0.591972
-1.102900,0.890057,0.334110,0.571478
-1.096800,0.877505,0.371593,0.551042
-1.090700,0.862809,0.406141,0.524907
-1.084600,0.862809,0.406141,0.524907
-1.078500,0.827892,0.457546,0.458049
-1.072400,0.807841,0.479830,0.423144
-1.066300,0.807841,0.479830,0.423144
-1.060200,0.760467,0.513758,0.348425
-1.054100,0.731387,0.519308,0.305664
-1.048000,0.693943,0.533752,0.260203
-1.041900,0.662350,0.535342,0.212493
-1.035800,0.662350,0.535342,0.212493
-1.029700,0.608889,0.490163,0.108454
-1.023600,0.577225,0.461089,0.055578
-1.017500,0.577225,0.461089,0.055578
-1.011400,0.510562,0.382599,-0.045753
-1.005300,0.476551,0.334983,-0.097003
-0.999200,0.441357,0.288523,-0.145327
-0.993100,0.405962,0.230464,-0.193376
-0.987000,0.368561,0.176695,-0.235599
-0.980900,0.335643,0.116703,-0.276652
-0.974800,0.304769,0.062396,-0.313846
-0.968700,0.272825,0.014643,-0.342993
-0.962600,0.241775,-0.039222,-0.370473
-0.956500,0.211649,-0.083416,-0.392704
-0.950400,0.180621,-0.123772,-0.411521
-0.944300,0.152251,-0.161814,-0.424823
-0.938200,0.122114,-0.191612,-0.433711
-0.932100,0.091396,-0.215568,-0.438737
-0.926000,0.065526,-0.234176,-0.440682
-0.919900,0.039311,-0.250838,-0.440242
-0.913800,0.014598,-0.258193,-0.435681
-0.907700,-0.010090,-0.265450,-0.430755
-0.901600,-0.034560,-0.268938,-0.422658
-0.895500,-0.057689,-0.267696,-0.412757
-0.889400,-0.080514,-0.268524,-0.401338
-0.883300,-0.102705,-0.262224,-0.387220
-0.877200,-0.124947,-0.257384,-0.373453
-0.871100,-0.145940,-0.252159,-0.359719
-0.865000,-0.166228,-0.246752,-0.348594
-0.858900,-0.186737,-0.236859,-0.332325
-0.852800,-0.207087,-0.231473,-0.320314
-0.846700,-0.225976,-0.221111,-0.305819
-0.840600,-0.245462,-0.208774,-0.289942
-0.834500,-0.264913,-0.201378,-0.277048
-0.828400,-0.284375,-0.198144,-0.268559
-0.822300,-0.301695,-0.185616,-0.259203
-0.816200,-0.320502,-0.179789,-0.247686
-0.810100,-0.339068,-0.171210,-0.237303
-0.804000,-0.357236,-0.160388,-0.227065
-0.797900,-0.376869,-0.155499,-0.219400
-0.791800,-0.395062,-0.152215,-0.209379
-0.785700,-0.413677,-0.144607,-0.202638
-0.779600,-0.431429,-0.140661,-0.193936
-0.773500,-0.451082,-0.136813,-0.188251
-0.767400,-0.470534,-0.129982,-0.180031
-0.761300,-0.489680,-0.129385,-0.174453
-0.755200,-0.508478,-0.124901,-0.166994
-0.749100,-0.527799,-0.123353,-0.162754
-0.743000,-0.547049,-0.122385,-0.159800
-0.736900,-0.566879,-0.121579,-0.154869
-0.730800,-0.588605,-0.119487,-0.145615
-0.724700,-0.609148,-0.118317,-0.138924
-0.718600,-0.630337,-0.118388,-0.134842
-0.712500,-0.651164,-0.115687,-0.129065
-0.706400,-0.673953,-0.115544,-0.125248
-0.700300,-0.673953,-0.115544,-0.125248
-0.694200,-0.697154,-0.113955,-0.119981
-0.688100,-0.744276,-0.109931,-0.111150
-0.682000,-0.767960,-0.107451,-0.107480
-0.675900,-0.793115,-0.105009,-0.104336
-0.669800,-0.793115,-0.105009,-0.104336
-0.663700,-0.819338,-0.103902,-0.100935
-0.657600,-0.845769,-0.102644,-0.097363
-0.651500,-0.902331,-0.094808,-0.090743
-0.645400,-0.931914,-0.090562,-0.087348
-0.639300,-0.962313,-0.084852,-0.083835
-0.633200,-0.962313,-0.084852,-0.083835
-0.627100,-0.989929,-0.078586,-0.080311
-0.621000,-0.921971,-0.088780,-0.074888
-0.614900,-0.886441,-0.094419,-0.072883
-0.608800,-0.848223,-0.098489,-0.070556
-0.602700,-0.848223,-0.098489,-0.070556
-0.596600,-0.809145,-0.101746,-0.067219
-0.590500,-0.726083,-0.114137,-0.063488
-0.584400,-0.680921,-0.120346,-0.063101
-0.578300,-0.634239,-0.123346,-0.060039
-0.572200,-0.634239,-0.123346,-0.060039
-0.566100,-0.585055,-0.129642,-0.057890
-0.560000,-0.479457,-0.137680,-0.054085
-0.553900,-0.422311,-0.143316,-0.051667
-0.547800,-0.362598,-0.148604,-0.048375
-0.541700,-0.297951,-0.150413,-0.046253
-0.535600,-0.297951,-0.150413,-0.046253
-0.529500,-0.159963,-0.158206,-0.039952
-0.523400,-0.085141,-0.159373,-0.036069
-0.517300,-0.003581,-0.161701,-0.033715
-0.511200,0.083588,-0.167740,-0.030988
-0.505100,0.083588,-0.167740,-0.030988
-0.499000,0.272957,-0.175453,-0.026025
-0.492900,0.380815,-0.181601,-0.024266
-0.486800,0.496928,-0.198675,-0.026186
-0.480700,0.622159,-0.200137,-0.022810
-0.474600,0.622159,-0.200137,-0.022810
-0.468500,0.907904,-0.247995,-0.036223
-0.462400,0.945376,-0.268915,-0.040701
-0.456300,0.953706,-0.277009,-0.040803
-0.450200,0.961689,-0.293836,-0.042523
-0.444100,0.970608,-0.313156,-0.048538
-0.438000,0.977089,-0.328758,-0.051414
-0.431900,0.985680,-0.334961,-0.051340
-0.425800,0.996205,-0.356455,-0.055447
-0.419700,1.005396,-0.373358,-0.060841
-0.413600,1.013279,-0.387632,-0.063478
-0.407500,1.024379,-0.405925,-0.066608
-0.401400,1.035961,-0.427571,-0.070319
-0.395300,1.046102,-0.447207,-0.075058
-0.389200,1.054735,-0.477348,-0.080847
-0.383100,1.067566,-0.496611,-0.086308
-0.377000,1.078802,-0.527245,-0.095046
-0.370900,1.091260,-0.554293,-0.102017
-0.364800,1.104841,-0.587962,-0.112389
-0.358700,1.117305,-0.620224,-0.121425
-0.352600,1.129804,-0.643484,-0.126308
-0.346500,1.146225,-0.687896,-0.138749
-0.340400,1.161601,-0.722447,-0.148855
-0.334300,1.177177,-0.758798,-0.160077
-0.328200,1.193407,-0.800633,-0.172183
-0.322100,1.212841,-0.848452,-0.185170
-0.316000,1.230884,-0.888749,-0.201526
-0.309900,1.248971,-0.937077,-0.224143
-0.303800,1.269399,-0.983931,-0.243401
-0.297700,1.291180,-1.041354,-0.268033
-0.291600,1.314455,-1.103416,-0.291966
-0.285500,1.341070,-1.168244,-0.316936
-0.279400,1.366724,-1.250099,-0.348438
-0.273300,1.396153,-1.331720,-0.382902
-0.267200,1.396153,-1.331720,-0.382902
-0.261100,1.425325,-1.424183,-0.426001
-0.255000,1.444080,-1.714585,-0.561275
-0.248900,1.236380,-2.162346,-0.778977
-0.242800,1.236380,-2.162346,-0.778977
-0.236700,1.055111,-2.586356,-0.987460
-0.230600,1.008342,-2.585993,-0.981967
-0.224500,1.062598,-2.157430,-0.757471
-0.218400,1.139995,-1.815278,-0.581243
-0.212300,1.139995,-1.815278,-0.581243
-0.206200,1.245547,-1.405142,-0.371261
-0.200100,1.379018,-0.934523,-0.131362
-0.194000,1.546340,-0.627839,0.028524
-0.187900,1.504572,-0.630056,0.028137
-0.181800,1.460586,-0.627643,0.027779
-0.175700,1.460586,-0.627643,0.027779
-0.169600,1.414102,-0.619227,0.025866
-0.163500,1.313418,-0.582059,0.024304
-0.157400,1.258762,-0.548185,0.023084
-0.151300,1.200656,-0.500179,0.021586
-0.145200,1.200656,-0.500179,0.021586
-0.139100,1.072705,-0.347221,0.018841
-0.133000,1.002090,-0.230700,0.017013
-0.126900,0.926278,-0.075084,0.015572
-0.120800,0.844890,0.132521,0.014006
-0.114700,0.757467,0.407735,0.012327
-0.108600,0.662792,0.774539,0.009716
-0.102500,0.559426,1.276277,0.008232
-0.096400,0.445914,2.004190,0.006765
-0.090300,0.336386,2.912348,0.005982
-0.084200,0.261417,2.325229,0.004817
-0.078100,0.173547,1.567603,0.003874
-0.072000,0.072563,0.671694,0.001291
-0.065900,0.000032,-0.000056,-0.000093
-0.059800,0.000032,-0.000056,-0.000093
-0.053700,0.000032,-0.000056,-0.000093
-0.047600,0.000032,-0.000056,-0.000093
-0.041500,0.000032,-0.000056,-0.000093
-0.035400,0.000032,-0.000056,-0.000093
-0.029300,0.000032,-0.000056,-0.000093
-0.023200,0.000032,-0.000056,-0.000093
-0.017100,0.000032,-0.000056,-0.000093
-0.011000,0.000032,-0.000056,-0.000093
-0.004900,0.000032,-0.000056,-0.000093
0.001200,0.000032,-0.000056,-0.000093
0.007300,0.000032,-0.000056,-0.000093
0.013400,0.000032,-0.000056,-0.000093
0.019500,0.000032,-0.000056,-0.000093
0.025600,0.000032,-0.000056,-0.000093
0.031700,0.000032,-0.000056,-0.000093
0.037800,0.000032,-0.000056,-0.000093
0.043900,0.000032,-0.000056,-0.000093
0.050000,0.000032,-0.000056,-0.000093
0.056100,-0.004619,-0.044235,-0.022219
0.062200,-0.113899,-1.042632,-0.522616
0.068300,-0.209577,-1.881527,-0.942976
0.074400,-0.292500,-2.584737,-1.295220
0.080500,-0.371372,-2.694999,-1.350674
0.086600,-0.491844,-1.680015,-0.843890
0.092700,-0.601173,-1.058760,-0.533897
0.098800,-0.700879,-0.617435,-0.314057
0.104900,-0.792608,-0.290607,-0.151719
0.111000,-0.877485,-0.043581,-0.029461
0.117100,-0.956768,0.141089,0.062314
0.123200,-1.030339,0.280666,0.131343
0.129300,-1.099094,0.385391,0.182795
0.135400,-1.163503,0.462864,0.221004
0.141500,-1.223867,0.520413,0.249082
0.147600,-1.280595,0.561946,0.269088
0.153700,-1.334108,0.591651,0.283555
0.159800,-1.384487,0.611381,0.293077
0.165900,-1.432614,0.622452,0.297922
0.172000,-1.477993,0.628545,0.300149
0.178100,-1.477993,0.628545,0.300149
0.184200,-1.521316,0.630622,0.300815
0.190300,-1.549722,0.609593,0.299474
0.196400,-1.473013,0.622082,0.300141
0.202500,-1.200581,1.574694,0.296510
0.208600,-1.105607,1.957698,0.291348
0.214700,-1.105607,1.957698,0.291348
0.220800,-1.040364,2.274440,0.287009
0.226900,-1.008185,2.503151,0.281430
0.233000,-1.099218,2.508576,0.267374
0.239100,-1.318961,1.974078,0.260431
0.245200,-1.318961,1.974078,0.260431
0.251300,-1.476429,1.609108,0.252418
0.257400,-1.444408,1.489988,0.247733
0.263500,-1.384390,1.301414,0.238321
0.269600,-1.356993,1.217177,0.232406
0.275700,-1.356993,1.217177,0.232406
0.281800,-1.330330,1.144892,0.228712
0.287900,-1.306317,1.074104,0.222857
0.294000,-1.261902,0.967180,0.219719
0.300100,-1.241575,0.914331,0.216559
0.306200,-1.222534,0.874976,0.214997
0.312300,-1.222534,0.874976,0.214997
0.318400,-1.205030,0.828093,0.211377
0.324500,-1.169817,0.742844,0.204164
0.330600,-1.154779,0.705189,0.200646
0.336700,-1.139926,0.667483,0.195366
0.342800,-1.139926,0.667483,0.195366
0.348900,-1.124847,0.639583,0.196083
0.355000,-1.098518,0.575247,0.190786
0.361100,-1.086150,0.545935,0.186156
0.367200,-1.075056,0.511762,0.180720
0.373300,-1.075056,0.511762,0.180720
0.379400,-1.063637,0.487520,0.177347
0.385500,-1.039615,0.443881,0.168752
0.391600,-1.031576,0.420686,0.168722
0.397700,-1.021261,0.394357,0.167451
0.403800,-1.010894,0.381124,0.163817
0.409900,-1.010894,0.381124,0.163817
0.416000,-0.993125,0.350400,0.153137
0.422100,-0.982994,0.334010,0.150267
0.428200,-0.982994,0.334010,0.150267
0.434300,-0.965297,0.304381,0.138449
0.440400,-0.958821,0.292735,0.134257
0.446500,-0.949727,0.271870,0.127523
0.452600,-0.942575,0.256723,0.122648
0.458700,-0.847772,0.230998,0.118990
0.464800,-0.703222,0.211469,0.116702
0.470900,-0.570849,0.197864,0.112453
0.477000,-0.450488,0.183859,0.110007
0.483100,-0.338209,0.181128,0.108059
0.489200,-0.233791,0.176259,0.102097
0.495300,-0.137485,0.170640,0.099891
0.501400,-0.048579,0.166264,0.095687
0.507500,0.034615,0.165203,0.091604
0.513600,0.114974,0.157904,0.087296
0.519700,0.188527,0.154980,0.084683
0.525800,0.258263,0.153992,0.081647
0.531900,0.323194,0.152413,0.077933
0.538000,0.385102,0.143491,0.073798
0.544100,0.445543,0.143404,0.071382
0.550200,0.500303,0.136633,0.067002
0.556300,0.553529,0.132289,0.064369
0.562400,0.603862,0.125433,0.060325
0.568500,0.652330,0.120163,0.057579
0.574600,0.698490,0.113713,0.054072
0.580700,0.742446,0.110873,0.050904
0.586800,0.785070,0.102741,0.047536
0.592900,0.824587,0.098196,0.044386
0.599000,0.862561,0.093948,0.041515
0.605100,0.900098,0.089665,0.037747
0.611200,0.935223,0.087437,0.035740
0.617300,0.969800,0.082132,0.031673
0.623400,0.980680,0.079757,0.030081
0.629500,0.949195,0.085071,0.030650
0.635600,0.919795,0.092418,0.031319
0.641700,0.890918,0.094810,0.031330
0.647800,0.862665,0.097923,0.030002
0.653900,0.835420,0.099910,0.029829
0.660000,0.809528,0.104275,0.030365
0.666100,0.782872,0.106294,0.029713
0.672200,0.758611,0.107667,0.027335
0.678300,0.734136,0.110389,0.027262
0.684400,0.711019,0.111460,0.026490
0.690500,0.688422,0.115986,0.025106
0.696600,0.665737,0.117918,0.024501
0.702700,0.642694,0.116907,0.022850
0.708800,0.621305,0.118533,0.018755
0.714900,0.600434,0.118571,0.017687
0.721000,0.580622,0.119556,0.019493
0.727100,0.560862,0.117042,0.017121
0.733200,0.540477,0.123171,0.009147
0.739300,0.519342,0.122068,0.000676
0.745400,0.500899,0.127435,-0.005779
0.751500,0.481206,0.132020,-0.013015
0.757600,0.462608,0.134861,-0.018478
0.763700,0.444286,0.138863,-0.024882
0.769800,0.424277,0.139954,-0.031930
0.775900,0.406013,0.146428,-0.039028
0.782000,0.387516,0.151930,-0.048098
0.788100,0.368688,0.156858,-0.057296
0.794200,0.350735,0.166947,-0.063944
0.800300,0.331831,0.172571,-0.071010
0.806400,0.313525,0.178259,-0.079358
0.812500,0.294938,0.186142,-0.088288
0.818600,0.276304,0.200327,-0.098466
0.824700,0.257580,0.206740,-0.106981
0.830800,0.257580,0.206740,-0.106981
0.836900,0.238577,0.213106,-0.116600
0.843000,0.199668,0.227626,-0.134380
